4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.71408E+14,1.71408E+14,1.71408E+14,1.71408E+14,1.71408E+14,1.71408E+14,1.71408E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,4.7131E+14,4.7131E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,4.511E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,4.7131E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14,1.512E+14
SER55070161847  ,SER55070161847  ,SER55070161847  ,NCR94131810560  ,NCR94131810560  ,NCR94131810560  ,NCR94131810560  ,NCR94131810560  ,NCR94131810560  ,NCR94131810560  ,NCR94131810560  ,NCR94131810560  ,NCR94131810560  ,NCR94131810560  ,ECOR56120642279 ,ECOR56120642279 ,ECOR56120642279 ,ECOR56120642279 ,ECOR56120642279 ,ECOR56120642279 ,ECOR56120642279 ,ECOR56120642279 ,ECOR56120642279 ,ECOR56120642279 ,SCR57091810261  ,SCR57091810261  ,SCR57091810261  ,SCR57091810261  ,SCR57091810261  ,SCR57091810261  ,SCR57091810261  ,SCR57091810261  ,SCR57091810261  ,SCR57091810261  ,SCR57091810261  ,SER94072310525  ,SER94072310525  ,SER94072310525  ,SER94072310525  ,SER94072310525  ,SER94072310525  ,SER94072310525  ,SER94072310525  ,SER94072310525  ,SER94072310525  ,ECOR94122111607 ,ECOR94122111607 ,ECOR94122111607 ,ECOR94122111607 ,ECOR94122111607 ,ECOR94122111607 ,ECOR94122111607 ,ECOR94122111607 ,ECOR94122111607 ,ECOR94122111607 ,ECOR94122111607 ,NER55040260488  ,NER55040260488  ,NER55040260488  ,NER55040260488  ,NER55040260488  ,NER55040260488  ,NER55040260488  ,NER55040260488  ,NER55040260488  ,NER55040260488  ,SER94072310471  ,SER94072310471  ,SER94072310471  ,SER94072310471  ,SER94072310471  ,SER94072310471  ,SER94072310471  ,SER94072310471  ,SER94072310471  ,SER94072310471  ,SCR94091710115  ,SCR94091710115  ,SCR94091710115  ,SCR94091710115  ,SCR94091710115  ,SCR94091710115  ,SCR94091710115  ,SCR94091710115  ,SCR94091710115  ,SCR94091710115  ,ER55020120351   ,ER55020120351   ,ER55020120351   ,ER55020120351   ,ER55020120351   ,ER55020120351   ,ER55020120351   ,ER55020120351   ,ER55020120351   ,ER55020120351   ,SECR94141593118 ,SECR94141593118 ,SECR94141593118 ,SECR94141593118 ,SECR94141593118 ,SECR94141593118 ,SECR94141593118 ,SECR94141593118 ,SECR94141593118 ,SECR94141593118 ,SER55079960861  ,SER55079960861  ,SER55079960861  ,SER55079960861  ,SER55079960861  ,SER55079960861  ,SER55079960861  ,SER55079960861  ,SER55079960861  ,SER55079960861  ,SER55079960861  ,SER94072310532  ,SER94072310532  ,SER94072310532  ,SER94072310532  ,SER94072310532  ,SER94072310532  ,SER94072310532  ,SER94072310532  ,SER94072310532  ,SER94072310532  ,SER94072310532  ,SER94071576359  ,SER94071576359  ,SER94071576359  ,SER94071576359  ,SER94071576359  ,SER94071576359  ,SER94071576359  ,ECR94101711071  ,ECR94101711071  ,ECR94101711071  ,ECR94101711071  ,ECR94101711071  ,ECR94101711071  ,ECR94101711071  ,ECR94101711071  ,ECR94101711071  ,ECR94101711071  ,ECR94101711071  ,SER55070161847  ,SER55070161847  ,SER55070161847  ,SER55070161847  ,SER55070161847  ,SER55070161847  ,SER55070161847  ,SER55070063691  ,SER55070063691  ,SER55070063691  ,SER55070063691  ,SER55070063691  ,SER55070063691  ,SER55070063691  ,SER55070063691  ,SER55070063691  ,SER55070063691  ,SER55070063691  ,SER55070063691  ,SR94061711098   ,SR94061711098   ,SR94061711098   ,SR94061711098   ,SR94061711098   ,SR94061711098   ,SR94061711098   ,SR94061711098   ,SR94061711098   ,SR94061711098   ,SR94061711098   ,WCR94161351484  ,WCR94161351484  ,WCR94161351484  ,WCR94161351484  ,WCR94161351484  ,WCR94161351484  ,WCR94161351484  ,SER94071359136  ,SER94071359136  ,SER94071359136  ,SER94071359136  ,SER94071359136  ,ER55020160470   ,ER55020160470   ,ER55020160470   ,ER55020160470   ,ER55020160470   ,ER55020160470   ,ER55020160470   ,ER55020160470   ,ER55020160470   ,NCR94131363325  ,NCR94131363325  ,NCR94131363325  ,NCR94131363325  ,NCR94131363325  ,NCR94131363325  ,NCR94131363325  ,NCR94131363325  ,NCR94131363325  ,NCR94131363325  ,NCR94131363325  ,NCR94131363325  ,NCR94131363325  ,NCR94131363325  ,NCR94131363325  ,NCR94131363325  ,NR94031810400   ,NR94031810400   ,NR94031810400   ,NR94031810400   ,NR94031810400   ,NR94031810400   ,NR94031810400   ,NR94031810400   ,NR94031810400   ,NR94031810400   ,NR94031810400   ,NR94031810400   ,NR94031810400   ,NR94031810400   ,NR94031810400   ,NR94031810400   ,SECR57140324077 ,SECR57140324077 ,SECR57140324077 ,SECR57140324077 ,SECR57140324077 ,SECR57140324077 ,SECR57140324077 ,SECR57140324077 ,SECR57140324077 ,SECR57140324077 ,SECR57140324077 ,SECR57140324077 ,SECR57140324077 ,SECR57140324077 ,SECR57140324077 ,SECR57140324077 ,SECR94141217724 ,SECR94141217724 ,SECR94141217724 ,SECR94141217724 ,SECR94141217724 ,SECR94141217724 ,SECR94141217724 ,SECR94141217724 ,SECR94141217724 ,SER94071359136  ,SER94071359136  ,SER94071359136  ,SER94071359136  ,SER94071359136  ,SER94071359136  ,SER94071359136  ,SER94071359136  ,SER94071359136  ,SER94071359136  ,SER94071359136  ,SECR94141218226 ,SECR94141218226 ,SECR94141218226 ,SECR94141218226 ,SECR94141218226 ,SECR94141218226 ,SECR94141218226 ,SECR94141218226 ,SECR94141218226 ,SECR94141218226 ,SER94072310327  ,SER94072310327  ,SER94072310327  ,SER94072310327  ,SER94072310327  ,SER94072310327  ,SER94072310327  ,SER94072310327  ,SER94072310327  ,SER94072310327  ,SER94072310327  ,ER55020160470   ,ER55020160470   ,SER94071576359  ,SER94071576359  ,SER94071576359  ,SER94071576359  ,SER94072310501  ,SER94072310501  ,SER94072310501  ,SER94072310501  ,SER94072310501  ,SER94072310501  ,SER94072310501  ,SER94072310501  ,SER94072310501  ,SER94072310501  ,SER94072310495  ,SER94072310495  ,SER94072310495  ,SER94072310495  ,SER94072310495  ,SER94072310495  ,SER94072310495  ,SER94072310495  ,SER94072310495  ,SER94072310495  ,SER94072310495  ,SER94072310518  ,SER94072310518  ,SER94072310518  ,SER94072310518  ,SER94072310518  ,SER94072310518  ,SER94072310518  ,SER94072310518  ,SER94072310518  ,SER94072310518  ,SER94072310570  ,SER94072310570  ,SER94072310570  ,SER94072310570  ,SER94072310570  ,SER94072310570  ,SER94072310570  ,SER94072310570  ,SER94072310570  ,SER94072310549  ,SER94072310549  ,SER94072310549  ,SER94072310549  ,SER94072310549  ,SER94072310549  ,SER94072310549  ,SER94072310549  ,SER94072310549  ,SER94072310563  ,SER94072310563  ,SER94072310563  ,SER94072310563  ,SER94072310563  ,SER94072310563  ,SER94072310563  ,SER94072310563  ,SER94072310563  ,SER94072310563  ,ER94021329387   ,ER94021329387   ,ER94021329387   ,ER94021329387   ,ER94021329387   ,ER94021329387   ,ER94021329387   ,ER94021329387   ,ER94021329387   ,ER94021329387   ,ER94021329387   ,ER94021329387   ,ER94021329387   ,ER94021329387   ,ER94021329387   ,ER94021329387   ,ER94021329387   ,ER94022110809   ,ER94022110809   ,ER94022110809   ,ER94022110809   ,ER94022110809   ,ER94022110809   ,ER94022110809   ,ER94022110809   ,ER94022110809   ,ER94022110809   ,ER94022110809   ,ER94022110809   ,ER94022110809   ,ER94022110809   ,ER94022110809   ,ER94022110809   ,SER55070063691  ,SER55070063691  ,SER55070063691  ,SER55070063691  ,SER55070063691  ,SECR94141217724 ,SECR94141217724 ,NR94031711264   ,NR94031711264   ,NR94031711264   ,NR94031711264   ,NR94031711264   ,NR94031711264   ,NR94031711264   ,NR94031711264   ,NR94031711264   ,NR94031711264   ,NR94031711264   ,ER94022110878   ,ER94022110878   ,ER94022110878   ,ER94022110878   ,ER94022110878   ,ER94022110878   ,ER94022110878   ,ER94022110878   ,ER94022110878   ,ER94022110878   ,ER94022110878   ,SCR94092110532  ,SCR94092110532  ,SCR94092110532  ,SCR94092110532  ,SCR94092110532  ,SCR94092110532  ,SCR94092110532  ,SCR94092110532  ,SCR94092110532  ,SCR94092110532  ,SCR94092110532  ,SER94071256336  ,SER94071256336  ,SER94071256336  ,SER94071256336  ,SER94071256336  ,SER94071256336  ,SER94071256336  ,SER94071256336  ,SER94071256336  ,SER94071256336  ,SER94071256336  ,SECR55140313732 ,SECR55140313732 ,SECR55140313732 ,SECR55140313732 ,SECR55140313732 ,SECR55140313732 ,SECR55140313732 ,SECR55140313732 ,SECR55140313732 ,SCR55090160103  ,SCR55090160103  ,SCR55090160103  ,SCR55090160103  ,SCR55090160103  ,SCR55090160103  ,SCR55090160103  ,SCR55090160103  ,SCR55090160103  ,SCR55090160103  ,SECR94141358175 ,SECR94141358175 ,SECR94141358175 ,SECR94141358175 ,SECR94141358175 ,SECR94141358175 ,SECR94141358175 ,SECR94141358175 ,SECR94141358175 ,SECR94141358175 ,NR55030121539   ,NR55030121539   ,NR55030121539   ,NR55030121539   ,NR55030121539   ,NR55030121539   ,NR55030121539   ,NR55030121539   ,NR55030121539   ,NR55030121539   ,NCR94131363349  ,NCR94131363349  ,NCR94131363349  ,NCR94131363349  ,NCR94131363349  ,NCR94131363349  ,NCR94131363349  ,NCR94131363349  ,NCR94131363349  ,NCR94131363349  
